1904.297	1743.164
1523.437	1733.398
1787.109	1757.812
1826.172	1738.281
1523.437	1752.930
1914.062	1752.930
1699.219	1733.398
1601.562	1733.398
1938.477	1694.336
1572.266	1752.930
1743.164	1757.812
1831.055	1757.812
1499.023	1762.695
1850.586	1757.812
1762.695	1738.281
1572.266	1767.578
1943.359	1752.930
1625.977	1762.695
1665.039	1752.930
1943.359	1723.633
1523.437	1757.812
1796.875	1777.344
1821.289	1752.930
1528.320	1752.930
1923.828	1767.578
1655.273	1762.695
1586.914	1757.812
1953.125	1762.695
1577.148	1748.047
1738.281	1757.812
1870.117	1752.930
1518.555	1767.578
1875.000	1757.812
1757.812	1752.930
1562.500	1757.812
1933.594	1757.812
1625.977	1713.867
1660.156	1674.805
1889.648	1704.102
1484.375	1699.219
1757.812	1704.102
1752.930	1689.453
1479.492	1679.687
1850.586	1669.922
1552.734	1655.273
1489.258	1665.039
1840.820	1650.391
1464.844	1640.625
1621.094	1640.625
1757.812	1660.156
1401.367	1630.859
1757.812	1645.508
1630.859	1630.859
1435.547	1621.094
1816.406	1542.969
1523.437	1616.211
1557.617	1606.445
1791.992	1606.445
1391.602	1606.445
1679.687	1621.094
1669.922	1625.977
1396.484	1616.211
1772.461	1606.445
1523.437	1621.094
1494.141	1606.445
1806.641	1606.445
1367.187	1601.562
1582.031	1669.922
1708.984	1611.328
1372.070	1606.445
1738.281	1601.562
1591.797	1611.328
1425.781	1655.273
1811.523	1611.328
1464.844	1601.562
1542.969	1625.977
1767.578	1606.445
1381.836	1606.445
1684.570	1601.562
1660.156	1630.859
1401.367	1606.445
1787.109	1611.328
1523.437	1625.977
1503.906	1601.562
1796.875	1611.328
1406.250	1645.508
1625.977	1616.211
1728.516	1538.086
1347.656	1625.977
1762.695	1640.625
1606.445	1655.273
1416.016	1655.273
1840.820	1674.805
1508.789	1674.805
1625.977	1704.102
1787.109	1699.219
1450.195	1694.336
1772.461	1704.102
1743.164	1718.750
1494.141	1723.633
1889.648	1650.391
1616.211	1713.867
1601.562	1708.984
1914.062	1723.633
1479.492	1699.219
1733.398	1684.570
1821.289	1738.281
1503.906	1743.164
1884.766	1752.930
1704.102	1752.930
1523.437	1757.812
1923.828	1777.344
1577.148	1699.219
1689.453	1762.695
1884.766	1713.867
1528.320	1748.047
1796.875	1752.930
1767.578	1806.641
1533.203	1757.812
1918.945	1694.336
1645.508	1752.930
1650.391	1748.047
1928.711	1757.812
1538.086	1743.164
1782.227	1767.578
1845.703	1743.164
1513.672	1762.695
1894.531	1762.695
1708.984	1752.930
1591.797	1743.164
1958.008	1757.812
1513.672	1748.047
1684.570	1757.812
1899.414	1767.578
1523.437	1748.047
1845.703	1757.812
1777.344	1762.695
1547.852	1713.867
1938.477	1757.812
1640.625	1757.812
1645.508	1743.164
1923.828	1723.633
1518.555	1713.867
1762.695	1708.984
1782.227	1704.102
1469.727	1752.930
1840.820	1699.219
1640.625	1669.922
1518.555	1669.922
1875.000	1665.039
1508.789	1665.039
1621.094	1674.805
1806.641	1674.805
1435.547	1640.625
1757.812	1640.625
1669.922	1630.859
1445.312	1645.508
1821.289	1616.211
1513.672	1611.328
1523.437	1621.094
1796.875	1655.273
1420.898	1621.094
1679.687	1625.977
1718.750	1606.445
1391.602	1611.328
1762.695	1616.211
1557.617	1616.211
1474.609	1567.383
1816.406	1611.328
1430.664	1606.445
1572.266	1630.859
1743.164	1611.328
1386.719	1611.328
1728.516	1625.977
1640.625	1621.094
1416.016	1611.328
1796.875	1630.859
1508.789	1513.672
1552.734	1621.094
1796.875	1625.977
1401.367	1611.328
1665.039	1625.977
1694.336	1606.445
1391.602	1616.211
1777.344	1621.094
1557.617	1616.211
1479.492	1630.859
1816.406	1621.094
1435.547	1616.211
1596.680	1630.859
1752.930	1625.977
1396.484	1621.094
1713.867	1635.742
1621.094	1645.508
1445.312	1674.805
1845.703	1655.273
1528.320	1669.922
1572.266	1684.570
1840.820	1689.453
1464.844	1689.453
1748.047	1704.102
1762.695	1738.281
1479.492	1713.867
1860.352	1713.867
1635.742	1708.984
1567.383	1713.867
1870.117	1718.750
1518.555	1777.344
1708.984	1738.281
1855.469	1733.398
1503.906	1743.164
1860.352	1743.164
1733.398	1767.578
1562.500	1748.047
1938.477	1757.812
1611.328	1748.047
1669.922	1762.695
1914.062	1748.047
1513.672	1757.812
1811.523	1713.867
1816.406	1743.164
1533.203	1743.164
1918.945	1762.695
1674.805	1772.461
1621.094	1679.687
1894.531	1743.164
1542.969	1684.570
1738.281	1752.930
1865.234	1762.695
1547.852	1752.930
1884.766	1743.164
1699.219	1757.812
1552.734	1777.344
1938.477	1748.047
1611.328	1762.695
1679.687	1752.930
1909.180	1757.812
1523.437	1757.812
1831.055	1738.281
1816.406	1748.047
1494.141	1723.633
1909.180	1752.930
1665.039	1748.047
1596.680	1748.047
1933.594	1748.047
1552.734	1743.164
1743.164	1723.633
1840.820	1708.984
1474.609	1708.984
1840.820	1694.336
1684.570	1679.687
1552.734	1699.219
1894.531	1684.570
1538.086	1669.922
1611.328	1665.039
1821.289	1660.156
1430.664	1655.273
1733.398	1640.625
1699.219	1650.391
1391.602	1655.273
1811.523	1635.742
1542.969	1645.508
1474.609	1635.742
1806.641	1665.039
1425.781	1625.977
1630.859	1625.977
1679.687	1625.977
1372.070	1601.562
1743.164	1616.211
1582.031	1611.328
1440.430	1625.977
1801.758	1606.445
1435.547	1606.445
1547.852	1635.742
1767.578	1611.328
1396.484	1616.211
1704.102	1616.211
1606.445	1601.562
1381.836	1616.211
1777.344	1611.328
1513.672	1606.445
1499.023	1606.445
1801.758	1606.445
1401.367	1606.445
1640.625	1611.328
1713.867	1611.328
1386.719	1601.562
1762.695	1616.211
1582.031	1606.445
1435.547	1611.328
1816.406	1616.211
1450.195	1591.797
1557.617	1606.445
1752.930	1625.977
1367.187	1616.211
1694.336	1606.445
1645.508	1616.211
1406.250	1635.742
1801.758	1635.742
1533.203	1665.039
1518.555	1650.391
1811.523	1660.156
1445.312	1718.750
1689.453	1684.570
1772.461	1679.687
1450.195	1699.219
1840.820	1694.336
1650.391	1704.102
1523.437	1718.750
1904.297	1708.984
1542.969	1694.336
1679.687	1738.281
1840.820	1738.281
1479.492	1665.039
1826.172	1699.219
1762.695	1733.398
1533.203	1738.281
1914.062	1757.812
1650.391	1743.164
1645.508	1738.281
1923.828	1748.047
1528.320	1757.812
1777.344	1748.047
1835.937	1757.812
1518.555	1752.930
1904.297	1743.164
1708.984	1762.695
1606.445	1767.578
1943.359	1689.453
1582.031	1743.164
1718.750	1752.930
1860.352	1743.164
1508.789	1762.695
1894.531	1762.695
1787.109	1708.984
1567.383	1743.164
1948.242	1762.695
1635.742	1762.695
1655.273	1748.047
1933.594	1748.047
1542.969	1743.164
1796.875	1733.398
1840.820	1752.930
1528.320	1738.281
1914.062	1772.461
1708.984	1748.047
1596.680	1748.047
1933.594	1762.695
1582.031	1757.812
1728.516	1752.930
1884.766	1743.164
1508.789	1723.633
1835.937	1718.750
1733.398	1694.336
1513.672	1718.750
1884.766	1699.219
1567.383	1684.570
1591.797	1684.570
1860.352	1674.805
1455.078	1669.922
1699.219	1718.750
1748.047	1650.391
1435.547	1650.391
1811.523	1635.742
1586.914	1650.391
1494.141	1645.508
1835.937	1630.859
1459.961	1625.977
1616.211	1650.391
1757.812	1625.977
1406.250	1625.977
1738.281	1606.445
1611.328	1625.977
1425.781	1630.859
1801.758	1621.094
1479.492	1611.328
1542.969	1601.562
1787.109	1616.211
1396.484	1625.977
1674.805	1630.859
1694.336	1621.094
1386.719	1606.445
1772.461	1611.328
1542.969	1625.977
1474.609	1621.094
1801.758	1606.445
1416.016	1625.977
1586.914	1567.383
1743.164	1611.328
1386.719	1616.211
1733.398	1621.094
1591.797	1621.094
1411.133	1616.211
1816.406	1586.914
1479.492	1616.211
1538.086	1616.211
1772.461	1616.211
1381.836	1611.328
1674.805	1616.211
1689.453	1601.562
1391.602	1611.328
1777.344	1625.977
1542.969	1640.625
1494.141	1645.508
1831.055	1679.687
1455.078	1665.039
1655.273	1689.453
1757.812	1665.039
1440.430	1689.453
1806.641	1704.102
1674.805	1645.508
1518.555	1699.219
1889.648	1718.750
1552.734	1708.984
1630.859	1728.516
1870.117	1728.516
1489.258	1723.633
1796.875	1723.633
1777.344	1743.164
1513.672	1743.164
1914.062	1748.047
1655.273	1718.750
1547.852	1743.164
1909.180	1806.641
1538.086	1752.930
1762.695	1748.047
1840.820	1752.930
1513.672	1713.867
1884.766	1762.695
1733.398	1752.930
1567.383	1748.047
1948.242	1748.047
1596.680	1748.047
1704.102	1762.695
1909.180	1743.164
1533.203	1752.930
1840.820	1752.930
1796.875	1752.930
1533.203	1757.812
1923.828	1757.812
1660.156	1728.516
1621.094	1743.164
1928.711	1748.047
1552.734	1748.047
1772.461	1752.930
1855.469	1743.164
1479.492	1762.695
1884.766	1762.695
1718.750	1743.164
1582.031	1743.164
1938.477	1757.812
1582.031	1752.930
1704.102	1743.164
1909.180	1738.281
1518.555	1752.930
1831.055	1757.812
1782.227	1718.750
1523.437	1640.625
1904.297	1713.867
1621.094	1694.336
1591.797	1694.336
1870.117	1689.453
1494.141	1679.687
1713.867	1674.805
1777.344	1669.922
1440.430	1684.570
1811.523	1660.156
1621.094	1655.273
1494.141	1655.273
1845.703	1635.742
1435.547	1630.859
1586.914	1635.742
1782.227	1635.742
1401.367	1635.742
1738.281	1621.094
1660.156	1606.445
1425.781	1621.094
1801.758	1616.211
1508.789	1611.328
1508.789	1611.328
1791.992	1611.328
1396.484	1616.211
1645.508	1640.625
1713.867	1611.328
1376.953	1665.039
1762.695	1621.094
1557.617	1616.211
1455.078	1650.391
1816.406	1616.211
1430.664	1616.211
1586.914	1621.094
1748.047	1606.445
1381.836	1611.328
1713.867	1625.977
1621.094	1611.328
1406.250	1611.328
1801.758	1596.680
1499.023	1601.562
1518.555	1611.328
1791.992	1606.445
1396.484	1611.328
1655.273	1625.977
1704.102	1572.266
1381.836	1611.328
1767.578	1616.211
1547.852	1601.562
1450.195	1606.445
1806.641	1635.742
1445.312	1635.742
1606.445	1655.273
1777.344	1655.273
1440.430	1669.922
1748.047	1655.273
1674.805	1674.805
1484.375	1684.570
1870.117	1684.570
1562.500	1684.570
1606.445	1694.336
1870.117	1718.750
1489.258	1723.633
1762.695	1718.750
1791.992	1723.633
1499.023	1743.164
1894.531	1738.281
1669.922	1748.047
1542.969	1743.164
1879.883	1665.039
1523.437	1733.398
1708.984	1738.281
1860.352	1723.633
1508.789	1743.164
1860.352	1748.047
1743.164	1738.281
1552.734	1748.047
1933.594	1738.281
1611.328	1752.930
1645.508	1762.695
1914.062	1748.047
1538.086	1748.047
1796.875	1733.398
1811.523	1757.812
1528.320	1752.930
1914.062	1738.281
1669.922	1738.281
1601.562	1762.695
1943.359	1748.047
1562.500	1752.930
1743.164	1748.047
1870.117	1757.812
1508.789	1752.930
1875.000	1752.930
1738.281	1752.930
1562.500	1752.930
1943.359	1733.398
1611.328	1748.047
1679.687	1762.695
1909.180	1743.164
1533.203	1748.047
1826.172	1748.047
1816.406	1752.930
1533.203	1752.930
1918.945	1718.750
1645.508	1708.984
1547.852	1713.867
1879.883	1748.047
1499.023	1694.336
1699.219	1679.687
1806.641	1621.094
1445.312	1669.922
1782.227	1655.273
1640.625	1669.922
1523.437	1669.922
1875.000	1640.625
1499.023	1635.742
1582.031	1650.391
1801.758	1645.508
1420.898	1635.742
1718.750	1625.977
1674.805	1630.859
1401.367	1616.211
1791.992	1630.859
1523.437	1616.211
1494.141	1606.445
1811.523	1606.445
1416.016	1611.328
1621.094	1625.977
1713.867	1625.977
1376.953	1611.328
1738.281	1601.562
1577.148	1630.859
1425.781	1611.328
1796.875	1611.328
1406.250	1601.562
1479.492	1606.445
1738.281	1606.445
1372.070	1630.859
1689.453	1611.328
1650.391	1596.680
1406.250	1616.211
1782.227	1601.562
1508.789	1611.328
1508.789	1611.328
1791.992	1616.211
1401.367	1611.328
1635.742	1533.203
1733.398	1616.211
1391.602	1611.328
1757.812	1665.039
1577.148	1601.562
1440.430	1616.211
1801.758	1635.742
1445.312	1611.328
1596.680	1635.742
1782.227	1655.273
1406.250	1645.508
1738.281	1660.156
1694.336	1596.680
1450.195	1689.453
1840.820	1684.570
1567.383	1684.570
1577.148	1689.453
1865.234	1694.336
1455.078	1704.102
1723.633	1708.984
1787.109	1704.102
1494.141	1723.633
1865.234	1733.398
1669.922	1689.453
1572.266	1723.633
1933.594	1738.281
1557.617	1752.930
1694.336	1738.281
1845.703	1738.281
1494.141	1738.281
1840.820	1738.281
1757.812	1718.750
1542.969	1752.930
1923.828	1748.047
1625.977	1713.867
1665.039	1743.164
1928.711	1752.930
1523.437	1743.164
1796.875	1762.695
1840.820	1743.164
1528.320	1743.164
1918.945	1733.398
1694.336	1757.812
1606.445	1767.578
1943.359	1748.047
1567.383	1748.047
1723.633	1752.930
1875.000	1757.812
1523.437	1762.695
1865.234	1743.164
1762.695	1684.570
1562.500	1752.930
1938.477	1757.812
1616.211	1748.047
1660.156	1757.812
1889.648	1733.398
1425.781	1777.344
1757.812	1757.812
1816.406	1723.633
1528.320	1762.695
1909.180	1757.812
1674.805	1723.633
1591.797	1718.750
1909.180	1699.219
1552.734	1704.102
1694.336	1708.984
1821.289	1689.453
1469.727	1689.453
1811.523	1669.922
1635.742	1669.922
1464.844	1621.094
1850.586	1655.273
1523.437	1640.625
1582.031	1640.625
1816.406	1635.742
1420.898	1650.391
1713.867	1635.742
1699.219	1621.094
1411.133	1635.742
1782.227	1689.453
1538.086	1611.328
1474.609	1621.094
1801.758	1601.562
1416.016	1606.445
1606.445	1621.094
1718.750	1621.094
1367.187	1601.562
1728.516	1596.680
1611.328	1606.445
1430.664	1611.328
1791.992	1596.680
1450.195	1596.680
1542.969	1625.977
1767.578	1625.977
1391.602	1630.859
1689.453	1611.328
1665.039	1606.445
1386.719	1606.445
1767.578	1601.562
1547.852	1601.562
1484.375	1630.859
1782.227	1591.797
1391.602	1606.445
1611.328	1635.742
1713.867	1606.445
1376.953	1606.445
1738.281	1611.328
1572.266	1596.680
1425.781	1611.328
1787.109	1601.562
1440.430	1606.445
1547.852	1616.211
1752.930	1611.328
1386.719	1616.211
1708.984	1640.625
1669.922	1650.391
1425.781	1655.273
1816.406	1669.922
1572.266	1665.039
1557.617	1689.453
1855.469	1611.328
1484.375	1689.453
1713.867	1704.102
1796.875	1694.336
1479.492	1708.984
1850.586	1718.750
1665.039	1718.750
1547.852	1728.516
1884.766	1708.984
1552.734	1679.687
1674.805	1728.516
1875.000	1694.336
1503.906	1733.398
1821.289	1733.398
1772.461	1743.164
1533.203	1748.047
1909.180	1752.930
1630.859	1738.281
1635.742	1752.930
1928.711	1748.047
1533.203	1723.633
1772.461	1752.930
1826.172	1757.812
1503.906	1757.812
1894.531	1752.930
1694.336	1733.398
1596.680	1752.930
1962.891	1748.047
1586.914	1704.102
1694.336	1757.812
1884.766	1752.930
1513.672	1694.336
1845.703	1757.812
1777.344	1738.281
1547.852	1733.398
1933.594	1743.164
1630.859	1796.875
1650.391	1723.633
1918.945	1738.281
1533.203	1738.281
1787.109	1743.164
1835.937	1752.930
1518.555	1752.930
1904.297	1752.930
1684.570	1733.398
1586.914	1748.047
1933.594	1752.930
1562.500	1708.984
1699.219	1708.984
1840.820	1704.102
1484.375	1694.336
1816.406	1704.102
1704.102	1694.336
1499.023	1674.805
1840.820	1669.922
1542.969	1704.102
1567.383	1665.039
1796.875	1640.625
1430.664	1645.508
1704.102	1640.625
1718.750	1660.156
1416.016	1640.625
1801.758	1640.625
1567.383	1611.328
1484.375	1621.094
1806.641	1621.094
1425.781	1621.094
1611.328	1621.094
1752.930	1611.328
1381.836	1596.680
1733.398	1611.328
1596.680	1601.562
1416.016	1606.445
1806.641	1606.445
1469.727	1606.445
1528.320	1611.328
1782.227	1601.562
1386.719	1596.680
1674.805	1621.094
1665.039	1601.562
1381.836	1611.328
1777.344	1611.328
1542.969	1596.680
1508.789	1606.445
1816.406	1601.562
1420.898	1606.445
1616.211	1533.203
1733.398	1616.211
1391.602	1611.328
1733.398	1601.562
1601.562	1572.266
1430.664	1645.508
1801.758	1523.437
1464.844	1611.328
1542.969	1601.562
1762.695	1606.445
1401.367	1616.211
1694.336	1616.211
1669.922	1616.211
1406.250	1650.391
1806.641	1650.391
1503.906	1655.273
1513.672	1665.039
1840.820	1674.805
1464.844	1684.570
1689.453	1708.984
1801.758	1679.687
1469.727	1699.219
1826.172	1704.102
1660.156	1684.570
1533.203	1679.687
1904.297	1689.453
1557.617	1718.750
1669.922	1757.812
1879.883	1728.516
1464.844	1728.516
1757.812	1723.633
1757.812	1738.281
1513.672	1733.398
1904.297	1748.047
1660.156	1748.047
1640.625	1733.398
1923.828	1743.164
1533.203	1752.930
1752.930	1752.930
1835.937	1728.516
1513.672	1738.281
1894.531	1752.930
1708.984	1752.930
1582.031	1748.047
1948.242	1743.164
1586.914	1708.984
1708.984	1748.047
